TIME(HH),TIME(MM),TIME(SS),TIME(ms),X,Y,AP0,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11
0,0,43,201,5.7,8.4,-52,-52,-52,-51,-55,-54,-57,-52,-47,-58,-33,-50
0,0,46,255,5.7,8.4,-52,-52,-52,-51,-42,-54,-57,-43,-47,-58,-33,-50
0,0,52,360,5.7,8.4,-52,-52,-41,-51,-54,-54,-57,-45,-47,-58,-33,-49
0,0,55,414,5.7,8.4,-52,-52,-41,-51,-54,-54,-57,-45,-47,-58,-33,-49
0,0,58,469,5.7,8.4,-53,-52,-40,-51,-54,-52,-57,-45,-47,-58,-30,-52
0,0,1,547,5.7,8.4,-53,-52,-40,-51,-54,-52,-57,-45,-47,-58,-30,-52
0,0,4,597,5.7,8.4,-52,-43,-43,-49,-54,-52,-57,-51,-47,-55,-29,-49
0,0,10,694,5.7,8.4,-52,-54,-49,-49,-53,-52,-55,-45,-47,-54,-31,-49
0,0,16,819,5.7,8.4,-54,-54,-42,-51,-52,-52,-56,-47,-46,-54,-32,-49
0,0,22,932,5.7,8.4,-54,-54,-42,-51,-52,-53,-56,-47,-46,-56,-32,-49
0,0,25,967,5.7,8.4,-54,-54,-54,-51,-52,-53,-56,-48,-46,-52,-32,-51
0,0,32,85,5.7,8.4,-53,-52,-42,-51,-52,-53,-56,-48,-46,-53,-32,-51
0,0,35,151,5.7,8.4,-53,-52,-42,-51,-52,-53,-56,-48,-46,-53,-32,-51
0,0,38,212,5.7,8.4,-52,-52,-42,-51,-52,-52,-53,-48,-46,-53,-31,-51
0,0,41,259,5.7,8.4,-52,-52,-42,-51,-52,-52,-53,-48,-46,-53,-31,-51
0,0,44,317,5.7,8.4,-52,-52,-49,-51,-50,-53,-53,-45,-48,-53,-31,-50
0,0,50,393,5.7,8.4,-52,-52,-51,-51,-52,-52,-53,-46,-48,-53,-31,-51
0,0,53,455,5.7,8.4,-52,-52,-51,-51,-52,-52,-53,-46,-48,-53,-31,-51
0,0,56,497,5.7,8.4,-52,-53,-51,-51,-52,-52,-55,-46,-49,-54,-31,-51
0,0,59,543,5.7,8.4,-51,-51,-50,-51,-52,-52,-54,-46,-49,-54,-31,-51
0,0,43,201,5.7,8.4,-52,-52,-52,-51,-55,-54,-57,-52,-47,-58,-33,-50
0,0,46,255,5.7,8.4,-52,-52,-52,-51,-42,-54,-57,-43,-47,-58,-33,-50
0,0,52,360,5.7,8.4,-52,-52,-41,-51,-54,-54,-57,-45,-47,-58,-33,-49
0,0,55,414,5.7,8.4,-52,-52,-41,-51,-54,-54,-57,-45,-47,-58,-33,-49
0,0,58,469,5.7,8.4,-53,-52,-40,-51,-54,-52,-57,-45,-47,-58,-30,-52
0,0,1,547,5.7,8.4,-53,-52,-40,-51,-54,-52,-57,-45,-47,-58,-30,-52
0,0,4,597,5.7,8.4,-52,-43,-43,-49,-54,-52,-57,-51,-47,-55,-29,-49
0,0,10,694,5.7,8.4,-52,-54,-49,-49,-53,-52,-55,-45,-47,-54,-31,-49
0,0,16,819,5.7,8.4,-54,-54,-42,-51,-52,-52,-56,-47,-46,-54,-32,-49
0,0,22,932,5.7,8.4,-54,-54,-42,-51,-52,-53,-56,-47,-46,-56,-32,-49
0,0,25,967,5.7,8.4,-54,-54,-54,-51,-52,-53,-56,-48,-46,-52,-32,-51
0,0,32,85,5.7,8.4,-53,-52,-42,-51,-52,-53,-56,-48,-46,-53,-32,-51
0,0,35,151,5.7,8.4,-53,-52,-42,-51,-52,-53,-56,-48,-46,-53,-32,-51
0,0,38,212,5.7,8.4,-52,-52,-42,-51,-52,-52,-53,-48,-46,-53,-31,-51
0,0,41,259,5.7,8.4,-52,-52,-42,-51,-52,-52,-53,-48,-46,-53,-31,-51
0,0,44,317,5.7,8.4,-52,-52,-49,-51,-50,-53,-53,-45,-48,-53,-31,-50
0,0,50,393,5.7,8.4,-52,-52,-51,-51,-52,-52,-53,-46,-48,-53,-31,-51
0,0,53,455,5.7,8.4,-52,-52,-51,-51,-52,-52,-53,-46,-48,-53,-31,-51
0,0,56,497,5.7,8.4,-52,-53,-51,-51,-52,-52,-55,-46,-49,-54,-31,-51
0,0,59,543,5.7,8.4,-51,-51,-50,-51,-52,-52,-54,-46,-49,-54,-31,-51
0,0,23,288,5.7,9,-54,-57,-52,-44,-48,-52,-51,-50,-44,-57,-34,-49
0,0,29,388,5.7,9,-52,-57,-52,-46,-46,-54,-51,-46,-39,-49,-34,-48
0,0,35,520,5.7,9,-57,-56,-51,-46,-49,-54,-51,-49,-42,-51,-34,-48
0,0,41,609,5.7,9,-57,-56,-51,-45,-46,-54,-52,-49,-40,-51,-34,-51
0,0,44,656,5.7,9,-54,-56,-51,-46,-47,-54,-52,-48,-40,-51,-34,-50
0,0,50,763,5.7,9,-55,-58,-51,-46,-46,-52,-38,-50,-40,-52,-36,-49
0,0,56,864,5.7,9,-55,-58,-53,-46,-46,-52,-38,-53,-41,-53,-36,-49
0,0,59,929,5.7,9,-55,-58,-50,-46,-46,-52,-52,-46,-40,-53,-37,-50
0,0,6,16,5.7,9,-55,-55,-52,-45,-49,-52,-52,-47,-43,-55,-34,-52
0,0,12,106,5.7,9,-55,-55,-44,-47,-46,-52,-51,-48,-42,-55,-37,-52
0,0,15,152,5.7,9,-55,-51,-52,-49,-42,-52,-51,-48,-42,-54,-36,-52
0,0,21,274,5.7,9,-55,-55,-51,-49,-51,-55,-51,-49,-40,-49,-35,-52
0,0,27,385,5.7,9,-55,-54,-51,-45,-46,-55,-51,-50,-40,-53,-37,-50
0,0,30,441,5.7,9,-55,-55,-51,-46,-48,-55,-51,-49,-45,-51,-35,-53
0,0,36,528,5.7,9,-54,-54,-51,-45,-41,-51,-51,-49,-41,-52,-36,-48
0,0,23,288,5.7,9,-54,-57,-52,-44,-48,-52,-51,-50,-44,-57,-34,-49
0,0,29,388,5.7,9,-52,-57,-52,-46,-46,-54,-51,-46,-39,-49,-34,-48
0,0,35,520,5.7,9,-57,-56,-51,-46,-49,-54,-51,-49,-42,-51,-34,-48
0,0,41,609,5.7,9,-57,-56,-51,-45,-46,-54,-52,-49,-40,-51,-34,-51
0,0,44,656,5.7,9,-54,-56,-51,-46,-47,-54,-52,-48,-40,-51,-34,-50
0,0,50,763,5.7,9,-55,-58,-51,-46,-46,-52,-38,-50,-40,-52,-36,-49
0,0,56,864,5.7,9,-55,-58,-53,-46,-46,-52,-38,-53,-41,-53,-36,-49
0,0,59,929,5.7,9,-55,-58,-50,-46,-46,-52,-52,-46,-40,-53,-37,-50
0,0,6,16,5.7,9,-55,-55,-52,-45,-49,-52,-52,-47,-43,-55,-34,-52
0,0,12,106,5.7,9,-55,-55,-44,-47,-46,-52,-51,-48,-42,-55,-37,-52
0,0,15,152,5.7,9,-55,-51,-52,-49,-42,-52,-51,-48,-42,-54,-36,-52
0,0,21,274,5.7,9,-55,-55,-51,-49,-51,-55,-51,-49,-40,-49,-35,-52
0,0,27,385,5.7,9,-55,-54,-51,-45,-46,-55,-51,-50,-40,-53,-37,-50
0,0,30,441,5.7,9,-55,-55,-51,-46,-48,-55,-51,-49,-45,-51,-35,-53
0,0,36,528,5.7,9,-54,-54,-51,-45,-41,-51,-51,-49,-41,-52,-36,-48
0,0,2,626,5.7,9.3,-56,-57,-48,-49,-52,-58,-51,-53,-44,-52,-37,-50
0,0,5,683,5.7,9.3,-56,-57,-48,-49,-52,-58,-51,-53,-44,-52,-37,-50
0,0,8,744,5.7,9.3,-54,-57,-48,-49,-55,-58,-52,-54,-39,-52,-41,-50
0,0,11,803,5.7,9.3,-54,-57,-48,-49,-55,-58,-52,-54,-39,-52,-41,-50
0,0,14,863,5.7,9.3,-54,-58,-48,-49,-54,-58,-49,-54,-39,-54,-41,-50
0,0,17,914,5.7,9.3,-54,-58,-48,-49,-54,-58,-49,-54,-39,-54,-41,-50
0,0,20,977,5.7,9.3,-54,-55,-49,-49,-51,-55,-49,-54,-36,-54,-40,-50
0,0,24,33,5.7,9.3,-54,-55,-49,-49,-51,-55,-49,-54,-36,-54,-40,-50
0,0,27,107,5.7,9.3,-54,-53,-49,-49,-51,-55,-49,-50,-39,-50,-35,-50
0,0,30,163,5.7,9.3,-54,-53,-49,-49,-51,-55,-49,-50,-39,-50,-35,-50
0,0,33,217,5.7,9.3,-54,-53,-49,-49,-51,-53,-51,-50,-39,-50,-39,-50
0,0,36,264,5.7,9.3,-54,-53,-49,-49,-51,-53,-51,-50,-39,-50,-39,-50
0,0,2,626,5.7,9.3,-56,-57,-48,-49,-52,-58,-51,-53,-44,-52,-37,-50
0,0,5,683,5.7,9.3,-56,-57,-48,-49,-52,-58,-51,-53,-44,-52,-37,-50
0,0,8,744,5.7,9.3,-54,-57,-48,-49,-55,-58,-52,-54,-39,-52,-41,-50
0,0,11,803,5.7,9.3,-54,-57,-48,-49,-55,-58,-52,-54,-39,-52,-41,-50
0,0,14,863,5.7,9.3,-54,-58,-48,-49,-54,-58,-49,-54,-39,-54,-41,-50
0,0,17,914,5.7,9.3,-54,-58,-48,-49,-54,-58,-49,-54,-39,-54,-41,-50
0,0,20,977,5.7,9.3,-54,-55,-49,-49,-51,-55,-49,-54,-36,-54,-40,-50
0,0,24,33,5.7,9.3,-54,-55,-49,-49,-51,-55,-49,-54,-36,-54,-40,-50
0,0,27,107,5.7,9.3,-54,-53,-49,-49,-51,-55,-49,-50,-39,-50,-35,-50
0,0,30,163,5.7,9.3,-54,-53,-49,-49,-51,-55,-49,-50,-39,-50,-35,-50
0,0,33,217,5.7,9.3,-54,-53,-49,-49,-51,-53,-51,-50,-39,-50,-39,-50
0,0,36,264,5.7,9.3,-54,-53,-49,-49,-51,-53,-51,-50,-39,-50,-39,-50
0,0,2,626,5.7,9.3,-56,-57,-48,-49,-52,-58,-51,-53,-44,-52,-37,-50
0,0,5,683,5.7,9.3,-56,-57,-48,-49,-52,-58,-51,-53,-44,-52,-37,-50
0,0,8,744,5.7,9.3,-54,-57,-48,-49,-55,-58,-52,-54,-39,-52,-41,-50
0,0,11,803,5.7,9.3,-54,-57,-48,-49,-55,-58,-52,-54,-39,-52,-41,-50
0,0,14,863,5.7,9.3,-54,-58,-48,-49,-54,-58,-49,-54,-39,-54,-41,-50
0,0,17,914,5.7,9.3,-54,-58,-48,-49,-54,-58,-49,-54,-39,-54,-41,-50
0,0,20,977,5.7,9.3,-54,-55,-49,-49,-51,-55,-49,-54,-36,-54,-40,-50
0,0,24,33,5.7,9.3,-54,-55,-49,-49,-51,-55,-49,-54,-36,-54,-40,-50
0,0,27,107,5.7,9.3,-54,-53,-49,-49,-51,-55,-49,-50,-39,-50,-35,-50
0,0,30,163,5.7,9.3,-54,-53,-49,-49,-51,-55,-49,-50,-39,-50,-35,-50
0,0,33,217,5.7,9.3,-54,-53,-49,-49,-51,-53,-51,-50,-39,-50,-39,-50
0,0,36,264,5.7,9.3,-54,-53,-49,-49,-51,-53,-51,-50,-39,-50,-39,-50
0,0,19,933,5.7,9.6,-52,-48,-52,-48,-46,-56,-51,-46,-34,-51,-43,-46
0,0,22,987,5.7,9.6,-52,-48,-52,-48,-46,-56,-51,-46,-34,-51,-43,-46
0,0,26,50,5.7,9.6,-43,-49,-52,-46,-50,-54,-51,-46,-34,-51,-40,-46
0,0,29,100,5.7,9.6,-43,-49,-52,-46,-50,-54,-51,-46,-34,-51,-40,-46
0,0,32,155,5.7,9.6,-43,-49,-52,-49,-47,-54,-52,-46,-34,-51,-40,-46
0,0,35,199,5.7,9.6,-43,-49,-52,-49,-47,-54,-52,-46,-34,-51,-40,-46
0,0,38,255,5.7,9.6,-43,-49,-52,-49,-47,-51,-52,-46,-34,-51,-40,-46
0,0,41,286,5.7,9.6,-44,-51,-52,-46,-48,-51,-51,-46,-36,-51,-41,-46
0,0,19,933,5.7,9.6,-52,-48,-52,-48,-46,-56,-51,-46,-34,-51,-43,-46
0,0,22,987,5.7,9.6,-52,-48,-52,-48,-46,-56,-51,-46,-34,-51,-43,-46
0,0,26,50,5.7,9.6,-43,-49,-52,-46,-50,-54,-51,-46,-34,-51,-40,-46
0,0,29,100,5.7,9.6,-43,-49,-52,-46,-50,-54,-51,-46,-34,-51,-40,-46
0,0,32,155,5.7,9.6,-43,-49,-52,-49,-47,-54,-52,-46,-34,-51,-40,-46
0,0,35,199,5.7,9.6,-43,-49,-52,-49,-47,-54,-52,-46,-34,-51,-40,-46
0,0,38,255,5.7,9.6,-43,-49,-52,-49,-47,-51,-52,-46,-34,-51,-40,-46
0,0,41,286,5.7,9.6,-44,-51,-52,-46,-48,-51,-51,-46,-36,-51,-41,-46
0,0,22,135,5.7,9.9,-58,-62,-59,-57,-59,-66,-52,-57,-40,-62,-55,-58
0,0,25,183,5.7,9.9,-58,-62,-59,-57,-59,-66,-52,-57,-40,-62,-55,-58
0,0,28,296,5.7,9.9,-58,-61,-59,-57,-59,-66,-52,-57,-40,-62,-55,-58
0,0,31,355,5.7,9.9,-58,-62,-59,-57,-57,-68,-52,-60,-40,-62,-50,-59
0,0,34,414,5.7,9.9,-58,-62,-59,-57,-57,-68,-52,-60,-40,-62,-50,-59
0,0,37,462,5.7,9.9,-58,-62,-59,-57,-57,-68,-52,-60,-41,-63,-48,-58
0,0,40,521,5.7,9.9,-58,-62,-59,-57,-57,-68,-52,-60,-41,-63,-48,-58
0,0,43,590,5.7,9.9,-66,-62,-59,-57,-57,-64,-52,-60,-42,-63,-51,-58
0,0,46,645,5.7,9.9,-66,-63,-58,-57,-57,-63,-52,-57,-40,-64,-51,-58
0,0,49,695,5.7,9.9,-66,-63,-58,-57,-57,-63,-52,-57,-40,-64,-51,-58
0,0,52,758,5.7,9.9,-66,-60,-58,-54,-57,-63,-52,-58,-42,-61,-51,-57
0,0,55,814,5.7,9.9,-66,-60,-58,-54,-57,-63,-52,-58,-42,-61,-51,-57
0,0,58,850,5.7,9.9,-66,-60,-58,-54,-57,-64,-52,-57,-43,-61,-51,-57
0,0,1,887,5.7,9.9,-66,-60,-58,-54,-57,-64,-52,-57,-43,-61,-51,-57
0,0,4,929,5.7,9.9,-66,-60,-58,-54,-55,-63,-52,-58,-45,-62,-54,-57
0,0,7,968,5.7,9.9,-66,-60,-58,-54,-55,-63,-52,-58,-45,-62,-54,-57
0,0,11,12,5.7,9.9,-66,-60,-58,-57,-55,-62,-52,-58,-42,-61,-55,-57
0,0,14,66,5.7,9.9,-66,-60,-58,-57,-55,-62,-52,-58,-42,-61,-55,-57
0,0,17,107,5.7,9.9,-65,-60,-58,-57,-55,-62,-52,-58,-43,-62,-55,-57
0,0,20,169,5.7,9.9,-65,-60,-58,-57,-55,-62,-52,-58,-43,-62,-55,-57
0,0,23,285,5.7,9.9,-65,-60,-58,-57,-55,-62,-52,-58,-43,-62,-55,-57
0,0,22,135,5.7,9.9,-58,-62,-59,-57,-59,-66,-52,-57,-40,-62,-55,-58
0,0,25,183,5.7,9.9,-58,-62,-59,-57,-59,-66,-52,-57,-40,-62,-55,-58
0,0,28,296,5.7,9.9,-58,-61,-59,-57,-59,-66,-52,-57,-40,-62,-55,-58
0,0,31,355,5.7,9.9,-58,-62,-59,-57,-57,-68,-52,-60,-40,-62,-50,-59
0,0,34,414,5.7,9.9,-58,-62,-59,-57,-57,-68,-52,-60,-40,-62,-50,-59
0,0,37,462,5.7,9.9,-58,-62,-59,-57,-57,-68,-52,-60,-41,-63,-48,-58
0,0,40,521,5.7,9.9,-58,-62,-59,-57,-57,-68,-52,-60,-41,-63,-48,-58
0,0,43,590,5.7,9.9,-66,-62,-59,-57,-57,-64,-52,-60,-42,-63,-51,-58
0,0,46,645,5.7,9.9,-66,-63,-58,-57,-57,-63,-52,-57,-40,-64,-51,-58
0,0,49,695,5.7,9.9,-66,-63,-58,-57,-57,-63,-52,-57,-40,-64,-51,-58
0,0,52,758,5.7,9.9,-66,-60,-58,-54,-57,-63,-52,-58,-42,-61,-51,-57
0,0,55,814,5.7,9.9,-66,-60,-58,-54,-57,-63,-52,-58,-42,-61,-51,-57
0,0,58,850,5.7,9.9,-66,-60,-58,-54,-57,-64,-52,-57,-43,-61,-51,-57
0,0,1,887,5.7,9.9,-66,-60,-58,-54,-57,-64,-52,-57,-43,-61,-51,-57
0,0,4,929,5.7,9.9,-66,-60,-58,-54,-55,-63,-52,-58,-45,-62,-54,-57
0,0,7,968,5.7,9.9,-66,-60,-58,-54,-55,-63,-52,-58,-45,-62,-54,-57
0,0,11,12,5.7,9.9,-66,-60,-58,-57,-55,-62,-52,-58,-42,-61,-55,-57
0,0,14,66,5.7,9.9,-66,-60,-58,-57,-55,-62,-52,-58,-42,-61,-55,-57
0,0,17,107,5.7,9.9,-65,-60,-58,-57,-55,-62,-52,-58,-43,-62,-55,-57
0,0,20,169,5.7,9.9,-65,-60,-58,-57,-55,-62,-52,-58,-43,-62,-55,-57
0,0,23,285,5.7,9.9,-65,-60,-58,-57,-55,-62,-52,-58,-43,-62,-55,-57
0,0,17,737,6,0,-62,-55,-62,-50,-48,-63,-57,-54,-50,-48,-56,-57
0,0,23,845,6,0,-62,-55,-57,-50,-49,-63,-57,-53,-50,-48,-56,-57
0,0,26,906,6,0,-62,-55,-57,-50,-49,-63,-57,-53,-50,-48,-56,-57
0,0,29,971,6,0,-63,-57,-57,-39,-49,-63,-57,-54,-49,-48,-56,-57
0,0,33,29,6,0,-63,-57,-57,-39,-49,-63,-57,-54,-49,-48,-56,-57
0,0,36,86,6,0,-63,-55,-57,-39,-49,-64,-58,-58,-49,-50,-56,-57
0,0,39,175,6,0,-63,-55,-57,-39,-49,-64,-58,-58,-49,-50,-56,-57
0,0,42,239,6,0,-63,-57,-57,-39,-49,-64,-58,-54,-49,-49,-56,-57
0,0,45,306,6,0,-63,-57,-57,-39,-49,-64,-58,-54,-49,-49,-56,-57
0,0,48,371,6,0,-63,-57,-61,-43,-49,-56,-58,-54,-50,-48,-58,-57
0,0,51,423,6,0,-63,-57,-61,-43,-49,-56,-58,-54,-50,-48,-58,-57
0,0,54,480,6,0,-59,-57,-61,-43,-49,-63,-62,-54,-50,-48,-58,-57
0,0,57,536,6,0,-59,-57,-61,-43,-49,-63,-62,-54,-50,-48,-58,-57
0,0,0,596,6,0,-55,-51,-61,-43,-51,-65,-58,-52,-43,-48,-58,-57
0,0,3,650,6,0,-55,-51,-61,-43,-51,-65,-58,-52,-43,-48,-58,-57
0,0,6,714,6,0,-58,-61,-61,-43,-51,-59,-58,-56,-43,-46,-58,-57
0,0,9,774,6,0,-58,-61,-61,-43,-51,-59,-58,-56,-43,-46,-58,-57
0,0,12,830,6,0,-58,-61,-58,-41,-51,-63,-58,-56,-50,-49,-58,-57
0,0,15,876,6,0,-58,-61,-58,-41,-51,-63,-58,-56,-50,-49,-58,-57
0,0,17,737,6,0,-62,-55,-62,-50,-48,-63,-57,-54,-50,-48,-56,-57
0,0,23,845,6,0,-62,-55,-57,-50,-49,-63,-57,-53,-50,-48,-56,-57
0,0,26,906,6,0,-62,-55,-57,-50,-49,-63,-57,-53,-50,-48,-56,-57
0,0,29,971,6,0,-63,-57,-57,-39,-49,-63,-57,-54,-49,-48,-56,-57
0,0,33,29,6,0,-63,-57,-57,-39,-49,-63,-57,-54,-49,-48,-56,-57
0,0,36,86,6,0,-63,-55,-57,-39,-49,-64,-58,-58,-49,-50,-56,-57
0,0,39,175,6,0,-63,-55,-57,-39,-49,-64,-58,-58,-49,-50,-56,-57
0,0,42,239,6,0,-63,-57,-57,-39,-49,-64,-58,-54,-49,-49,-56,-57
0,0,45,306,6,0,-63,-57,-57,-39,-49,-64,-58,-54,-49,-49,-56,-57
0,0,48,371,6,0,-63,-57,-61,-43,-49,-56,-58,-54,-50,-48,-58,-57
0,0,51,423,6,0,-63,-57,-61,-43,-49,-56,-58,-54,-50,-48,-58,-57
0,0,54,480,6,0,-59,-57,-61,-43,-49,-63,-62,-54,-50,-48,-58,-57
0,0,57,536,6,0,-59,-57,-61,-43,-49,-63,-62,-54,-50,-48,-58,-57
0,0,0,596,6,0,-55,-51,-61,-43,-51,-65,-58,-52,-43,-48,-58,-57
0,0,3,650,6,0,-55,-51,-61,-43,-51,-65,-58,-52,-43,-48,-58,-57
0,0,6,714,6,0,-58,-61,-61,-43,-51,-59,-58,-56,-43,-46,-58,-57
0,0,9,774,6,0,-58,-61,-61,-43,-51,-59,-58,-56,-43,-46,-58,-57
0,0,12,830,6,0,-58,-61,-58,-41,-51,-63,-58,-56,-50,-49,-58,-57
0,0,15,876,6,0,-58,-61,-58,-41,-51,-63,-58,-56,-50,-49,-58,-57
0,0,37,601,6,0.3,-54,-52,-58,-51,-49,-60,-52,-52,-54,-54,-55,-59
0,0,43,727,6,0.3,-54,-58,-58,-45,-55,-61,-52,-51,-54,-54,-55,-57
0,0,49,836,6,0.3,-52,-58,-57,-43,-55,-63,-52,-51,-57,-54,-55,-57
0,0,52,892,6,0.3,-52,-58,-57,-43,-55,-63,-52,-51,-57,-54,-55,-57
0,0,55,950,6,0.3,-51,-58,-57,-46,-55,-60,-54,-55,-54,-54,-55,-60
0,0,2,60,6,0.3,-51,-57,-57,-54,-51,-51,-51,-55,-54,-50,-54,-60
0,0,8,175,6,0.3,-51,-57,-60,-54,-51,-59,-52,-56,-52,-50,-56,-60
0,0,14,274,6,0.3,-53,-57,-60,-54,-51,-58,-49,-56,-52,-52,-56,-60
0,0,17,333,6,0.3,-53,-57,-60,-54,-51,-58,-49,-56,-52,-52,-56,-60
0,0,20,399,6,0.3,-52,-57,-60,-55,-51,-59,-51,-56,-52,-52,-57,-60
0,0,23,454,6,0.3,-52,-57,-60,-55,-51,-59,-51,-56,-52,-52,-57,-60
0,0,26,502,6,0.3,-52,-57,-60,-55,-51,-59,-50,-54,-52,-51,-57,-60
0,0,29,571,6,0.3,-52,-57,-60,-55,-51,-59,-50,-54,-52,-51,-57,-60
0,0,32,633,6,0.3,-52,-57,-60,-55,-51,-59,-53,-54,-53,-52,-57,-60
0,0,35,712,6,0.3,-52,-57,-60,-55,-51,-59,-53,-54,-53,-52,-57,-60
0,0,38,765,6,0.3,-52,-57,-60,-55,-51,-58,-53,-54,-53,-52,-57,-60
0,0,41,836,6,0.3,-52,-57,-60,-55,-51,-58,-53,-54,-53,-52,-57,-60
0,0,44,882,6,0.3,-50,-57,-60,-55,-51,-60,-53,-54,-53,-52,-57,-57
0,0,47,942,6,0.3,-50,-57,-60,-55,-51,-60,-53,-54,-53,-52,-57,-57
0,0,37,601,6,0.3,-54,-52,-58,-51,-49,-60,-52,-52,-54,-54,-55,-59
0,0,43,727,6,0.3,-54,-58,-58,-45,-55,-61,-52,-51,-54,-54,-55,-57
0,0,49,836,6,0.3,-52,-58,-57,-43,-55,-63,-52,-51,-57,-54,-55,-57
0,0,52,892,6,0.3,-52,-58,-57,-43,-55,-63,-52,-51,-57,-54,-55,-57
0,0,55,950,6,0.3,-51,-58,-57,-46,-55,-60,-54,-55,-54,-54,-55,-60
0,0,2,60,6,0.3,-51,-57,-57,-54,-51,-51,-51,-55,-54,-50,-54,-60
0,0,8,175,6,0.3,-51,-57,-60,-54,-51,-59,-52,-56,-52,-50,-56,-60
0,0,14,274,6,0.3,-53,-57,-60,-54,-51,-58,-49,-56,-52,-52,-56,-60
0,0,17,333,6,0.3,-53,-57,-60,-54,-51,-58,-49,-56,-52,-52,-56,-60
0,0,20,399,6,0.3,-52,-57,-60,-55,-51,-59,-51,-56,-52,-52,-57,-60
0,0,23,454,6,0.3,-52,-57,-60,-55,-51,-59,-51,-56,-52,-52,-57,-60
0,0,26,502,6,0.3,-52,-57,-60,-55,-51,-59,-50,-54,-52,-51,-57,-60
0,0,29,571,6,0.3,-52,-57,-60,-55,-51,-59,-50,-54,-52,-51,-57,-60
0,0,32,633,6,0.3,-52,-57,-60,-55,-51,-59,-53,-54,-53,-52,-57,-60
0,0,35,712,6,0.3,-52,-57,-60,-55,-51,-59,-53,-54,-53,-52,-57,-60
0,0,38,765,6,0.3,-52,-57,-60,-55,-51,-58,-53,-54,-53,-52,-57,-60
0,0,41,836,6,0.3,-52,-57,-60,-55,-51,-58,-53,-54,-53,-52,-57,-60
0,0,44,882,6,0.3,-50,-57,-60,-55,-51,-60,-53,-54,-53,-52,-57,-57
0,0,47,942,6,0.3,-50,-57,-60,-55,-51,-60,-53,-54,-53,-52,-57,-57
0,0,56,237,6,0.6,-55,-57,-54,-46,-56,-49,-56,-47,-57,-56,-48,-53
0,0,59,294,6,0.6,-55,-57,-54,-46,-56,-49,-56,-47,-57,-56,-48,-53
0,0,2,338,6,0.6,-55,-57,-56,-49,-56,-49,-53,-47,-56,-54,-48,-51
0,0,5,393,6,0.6,-55,-57,-56,-49,-56,-49,-53,-47,-56,-54,-48,-51
0,0,8,458,6,0.6,-56,-57,-56,-49,-56,-57,-54,-48,-56,-54,-48,-51
0,0,11,521,6,0.6,-56,-57,-56,-49,-56,-57,-54,-48,-56,-54,-48,-51
0,0,14,586,6,0.6,-55,-57,-56,-49,-52,-57,-56,-48,-56,-54,-52,-51
0,0,20,683,6,0.6,-56,-57,-56,-49,-52,-58,-56,-48,-56,-55,-52,-51
0,0,23,715,6,0.6,-56,-57,-56,-49,-52,-58,-56,-48,-56,-55,-52,-51
0,0,26,763,6,0.6,-54,-57,-56,-49,-52,-58,-56,-48,-56,-55,-52,-52
0,0,29,802,6,0.6,-54,-57,-56,-49,-52,-58,-56,-48,-56,-55,-52,-52
0,0,32,859,6,0.6,-54,-57,-56,-49,-52,-63,-56,-48,-56,-55,-52,-52
0,0,35,928,6,0.6,-54,-57,-56,-49,-52,-63,-56,-48,-56,-55,-52,-52
0,0,38,989,6,0.6,-46,-57,-56,-49,-52,-58,-55,-48,-56,-55,-50,-52
0,0,42,39,6,0.6,-46,-57,-56,-49,-52,-58,-55,-48,-56,-55,-50,-52
0,0,45,87,6,0.6,-46,-57,-56,-47,-52,-59,-56,-47,-56,-54,-50,-51
0,0,48,155,6,0.6,-46,-57,-56,-47,-52,-59,-56,-47,-56,-54,-50,-51
0,0,56,237,6,0.6,-55,-57,-54,-46,-56,-49,-56,-47,-57,-56,-48,-53
0,0,59,294,6,0.6,-55,-57,-54,-46,-56,-49,-56,-47,-57,-56,-48,-53
0,0,2,338,6,0.6,-55,-57,-56,-49,-56,-49,-53,-47,-56,-54,-48,-51
0,0,5,393,6,0.6,-55,-57,-56,-49,-56,-49,-53,-47,-56,-54,-48,-51
0,0,8,458,6,0.6,-56,-57,-56,-49,-56,-57,-54,-48,-56,-54,-48,-51
0,0,11,521,6,0.6,-56,-57,-56,-49,-56,-57,-54,-48,-56,-54,-48,-51
0,0,14,586,6,0.6,-55,-57,-56,-49,-52,-57,-56,-48,-56,-54,-52,-51
0,0,20,683,6,0.6,-56,-57,-56,-49,-52,-58,-56,-48,-56,-55,-52,-51
0,0,23,715,6,0.6,-56,-57,-56,-49,-52,-58,-56,-48,-56,-55,-52,-51
0,0,26,763,6,0.6,-54,-57,-56,-49,-52,-58,-56,-48,-56,-55,-52,-52
0,0,29,802,6,0.6,-54,-57,-56,-49,-52,-58,-56,-48,-56,-55,-52,-52
0,0,32,859,6,0.6,-54,-57,-56,-49,-52,-63,-56,-48,-56,-55,-52,-52
0,0,35,928,6,0.6,-54,-57,-56,-49,-52,-63,-56,-48,-56,-55,-52,-52
0,0,38,989,6,0.6,-46,-57,-56,-49,-52,-58,-55,-48,-56,-55,-50,-52
0,0,42,39,6,0.6,-46,-57,-56,-49,-52,-58,-55,-48,-56,-55,-50,-52
0,0,45,87,6,0.6,-46,-57,-56,-47,-52,-59,-56,-47,-56,-54,-50,-51
0,0,48,155,6,0.6,-46,-57,-56,-47,-52,-59,-56,-47,-56,-54,-50,-51
